"CAMPUS","APPOINTMENT.TITLE","APPOINTING.DEPT","APPT.ANNUAL.FTR","APPT.FTR.BASIS","APPT.FRACTION","AMT.OF.SALARY.PAID.FROM.GENL.FUND","Year"
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Dean - Health Sciences",42277,"12-Month",1,"42277",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",29000,"12-Month",1,"29000",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Web Sys",69333,"12-Month",1,"69333",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research-Intern'l Stud",40067,"12-Month",1,"40067",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",32564,"12-Month",1,"32564",2013
"UM_ANN-ARBOR","Infor Resources Reference Spec","Library Operations - OAS",53289,"12-Month",1,"53289",2013
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Info Tech - DLPS",95729,"12-Month",1,"95729",2013
"UM_ANN-ARBOR","Associate University Librarian","Library Dean - Health Sciences",155550,"12-Month",1,"155550",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Publish - Copyright",48000,"12-Month",1,"7200",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech- LTIG",71400,"12-Month",1,"71400",2013
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Info Tech - DLPS",40956.25,"12-Month",0.8,"4095.63",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",45207,"12-Month",1,"45207",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach- P & I",84688.89,"12-Month",0.9,"76220",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Dean - Health Sciences",69513,"12-Month",1,"69513",2013
"UM_ANN-ARBOR","Media Services Manager","Library Learn&Teach-DMC Media",96888,"12-Month",1,"96888",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",33390,"12-Month",1,"33390",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",52979,"12-Month",1,"52979",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",71715,"12-Month",1,"71715",2013
"UM_ANN-ARBOR","Administrative Specialist","Library Dean - General",66300,"12-Month",1,"66300",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - General",52046,"12-Month",1,"52046",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach-User Info",54060,"12-Month",1,"54060",2013
"UM_ANN-ARBOR","Administrative Director","Library Dean - General",152864,"12-Month",1,"152864",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach-User Info",73888,"12-Month",1,"73888",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Arts &Humanit",94389,"12-Month",1,"94389",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research-Arts &Humanit",67116,"12-Month",1,"67116",2013
"UM_ANN-ARBOR","Facilities Assistant","Library Operations-Facilities",40352,"12-Month",1,"40352",2013
"UM_ANN-ARBOR","Infor Resources Reference Spec","Library Dean - Health Sciences",43247,"12-Month",1,"43247",2013
"UM_ANN-ARBOR","Administrative Assistant Assoc","Library Dean - Health Sciences",33117.33,"12-Month",0.75,"24838",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - General",70386,"12-Month",1,"70386",2013
"UM_ANN-ARBOR","Secretary Senior","Library Dean - Health Sciences",47948,"12-Month",1,"47948",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",30183,"12-Month",1,"30183",2013
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Collect - Tech Service",38290,"12-Month",1,"38290",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - CAS - MITS",38017,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",33547,"12-Month",1,"33547",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",45067,"12-Month",1,"45067",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Publish - SPO",51000,"12-Month",1,"51000",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",30302,"12-Month",1,"30302",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Dean - Health Sciences",62067,"12-Month",1,"62067",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Spec Collec",84660,"12-Month",1,"84660",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Arts &Humanit",62220,"12-Month",1,"62220",2013
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Dean - Health Sciences",40197,"12-Month",1,"40197",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Intern'l Stud",80527,"12-Month",1,"80527",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",31884,"12-Month",1,"31884",2013
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-DMC Studio",42657,"12-Month",1,"42657",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",37000,"12-Month",1,"37000",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",29749.98,"12-Month",1,"29750",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Spec Collec",96708,"12-Month",1,"96708",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",29000,"12-Month",1,"29000",2013
"UM_ANN-ARBOR","Information Center Consultant","Library Learn&Teach-DMC Opera",82727,"12-Month",1,"66181.6",2013
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Collect - Tech Service",38728,"12-Month",0.75,"29046",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Tech Service",65280,"12-Month",1,"65280",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Tech Service",97094,"12-Month",1,"97094",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Info Tech - General",55080,"12-Month",1,"55080",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Arts &Humanit",81661,"12-Month",1,"81661",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Social Scienc",54035,"12-Month",1,"54035",2013
"UM_ANN-ARBOR","Financial Specialist Associate","Library Admin - Finance",46695,"12-Month",1,"46695",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Lib Sys",66482,"12-Month",1,"66482",2013
"UM_ANN-ARBOR","Web Designer Senior","Library Info Tech - General",51000,"12-Month",1,"51000",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",29000,"12-Month",1,"29000",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Spec Collec",68340,"12-Month",1,"68340",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Social Scienc",89963,"12-Month",1,"89963",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Info Tech - Lib Sys",66810,"12-Month",1,"66810",2013
"UM_ANN-ARBOR","Associate University Librarian","Library Dean - General",156060,"12-Month",1,"156060",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach- P & I",55141,"12-Month",1,"55141",2013
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-DMC Opera",52753.33,"12-Month",0.6,"31652",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - General",63672,"12-Month",1,"0",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - Copyright",53040,"12-Month",1,"26520",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",36057.33,"12-Month",0.75,"27043",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",34254,"12-Month",1,"34254",2013
"UM_ANN-ARBOR","Sys Programmer/Analyst Inter","Library Info Tech - Core Svcs",65713,"12-Month",1,"65713",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",67473,"12-Month",1,"67473",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",42797,"12-Month",1,"42797",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech- LTIG",83696,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - Tech Service",42891,"12-Month",1,"42891",2013
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Info Tech - DLPS",91172,"12-Month",1,"45586",2013
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Info Tech - DLPS",85680,"12-Month",1,"42840",2013
"UM_ANN-ARBOR","IT Project Inter Manager","Library Learn&Teach-DMC Opera",92913,"12-Month",1,"92913",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",35346,"12-Month",1,"35346",2013
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Collect - Tech Service",47175,"12-Month",1,"47175",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",29213,"12-Month",1,"29213",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - General",80580,"12-Month",1,"80580",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",29000,"12-Month",1,"29000",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Research - Asia",50000,"12-Month",1,"50000",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Info Tech - DLPS",49980,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Information Resources Manager","Library Collect - CAS - ILL",56141,"12-Month",1,"56141",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Lib Sys",43177,"12-Month",1,"43177",2013
"UM_ANN-ARBOR","Web Designer Senior","Library Info Tech - Web Sys",46000,"12-Month",1,"46000",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Collect - CAS - ILL",48000,"12-Month",1,"48000",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","Information Center Consultant","Library Learn&Teach-DMC Opera",46920,"12-Month",1,"23460",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",42036,"12-Month",1,"42036",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research-Arts &Humanit",46268,"12-Month",1,"46268",2013
"UM_ANN-ARBOR","Financial Specialist Senior","Library Collect - CAS - ILL",62424,"12-Month",1,"62424",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Publish - SPO",61914,"12-Month",1,"61914",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research-Intern'l Stud",72628,"12-Month",1,"25419.8",2013
"UM_ANN-ARBOR","BOOK BINDER III","Library Collect - Preservation",44345.6,"12-Month",1,"44345.6",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research-Intern'l Stud",53229.33,"12-Month",0.37,"19961",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Collect - CAS - ILL",37000,"12-Month",1,"37000",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Sci &Engineer",54876,"12-Month",1,"54876",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - Lib Sys",60000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Intern'l Stud",91086,"12-Month",1,"91086",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Learn&Teach-AcademTech",51714,"12-Month",1,"51714",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OAS",37000,"12-Month",1,"37000",2013
"UM_ANN-ARBOR","HR Assistant Senior","Library Admin - HR",54309,"12-Month",1,"54309",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Sci &Engineer",89000,"12-Month",1,"89000",2013
"UM_ANN-ARBOR","Audio/Visual Prod Assoc Supr","Library Learn&Teach-DMC Studio",64627,"12-Month",1,"64627",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",29000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",40178,"12-Month",1,"40178",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Sci &Engineer",60027,"12-Month",1,"60027",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",53000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Collect - Tech Service",31626,"12-Month",1,"31626",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - DLPS",67269,"12-Month",1,"67269",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research-Arts &Humanit",72168.89,"12-Month",0.9,"64952",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",67876,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Research Computer Specialist","Library Learn&Teach-DMC 3D Lab",66376,"12-Month",1,"66376",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research-Arts &Humanit",61200,"12-Month",0.16,"10240",2013
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-AcademTech",52020,"12-Month",1,"52020",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach- P & I",54060,"12-Month",1,"54060",2013
"UM_ANN-ARBOR","Facilities Coordinator/Manager","Library Operations-Facilities",58262,"12-Month",1,"58262",2013
"UM_ANN-ARBOR","Systems Administrator Inter","Library Admin - DSS",57754,"12-Month",1,"57754",2013
"UM_ANN-ARBOR","BOOK BINDER III","Library Collect - Preservation",44345.6,"12-Month",1,"44345.6",2013
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Collect - CAS - ILL",35000,"12-Month",1,"35000",2013
"UM_ANN-ARBOR","Budget Analyst Senior","Library Admin - Finance",73868,"12-Month",1,"73868",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Publish - SPO",70000,"12-Month",1,"70000",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Dean - General",93840,"12-Month",1,"93840",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Publish - SPO",32259,"12-Month",1,"32259",2013
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Collect - Tech Service",35343,"12-Month",1,"35343",2013
"UM_ANN-ARBOR","Research Computer Specialist","Library Learn&Teach-DMC 3D Lab",69141,"12-Month",1,"69141",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations-Ops Support",34466,"12-Month",1,"34466",2013
"UM_ANN-ARBOR","HR Assistant Intermediate","Library Admin - HR",40800,"12-Month",1,"40800",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Spec Collec",77010,"12-Month",1,"77010",2013
"UM_ANN-ARBOR","Information Resources Manager","Library Collect - CAS - ILL",48000,"12-Month",1,"48000",2013
"UM_ANN-ARBOR","UNIVERSITY LIBRARIAN","Library Dean - General",375000,"12-Month",1,"375000",2013
"UM_ANN-ARBOR","Sys Programmer/Analyst Inter","Library Info Tech - Core Svcs",52020,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",37514,"12-Month",1,"37514",2013
"UM_ANN-ARBOR","Conservator Senior","Library Collect - Preservation",48865,"12-Month",1,"48865",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",38645,"12-Month",1,"38645",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach-Tech Inter",90203,"12-Month",1,"90203",2013
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Collect - Tech Service",37000,"12-Month",1,"37000",2013
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Admin - DSS",54018,"12-Month",1,"54018",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Operations - General",58285,"12-Month",0.8,"46628",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",36993,"12-Month",1,"36993",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - Spec Collec",39348,"12-Month",1,"39348",2013
"UM_ANN-ARBOR","Media Consultant","Library Operations - OAS",49939,"12-Month",1,"49939",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Arts &Humanit",53040,"12-Month",0.5,"26520",2013
"UM_ANN-ARBOR","Electronic Imaging Technician","Library Info Tech - DLPS",35055,"12-Month",1,"35055",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Spec Collec",67937,"12-Month",1,"67937",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",34458,"12-Month",1,"34458",2013
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Collect - Tech Service",34896,"12-Month",1,"34896",2013
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Info Tech - DLPS",34393,"12-Month",1,"3439.3",2013
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Collect - CAS - ILL",49939,"12-Month",1,"37454.25",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Publish - SPO",59190,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Infor Resources Reference Spec","Library Operations-Ops Support",51206,"12-Month",1,"51206",2013
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Collect - CAS - MITS",29070,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OAS",37000,"12-Month",1,"37000",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Research-Sci &Engineer",63500,"12-Month",1,"63500",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",85807.5,"12-Month",0.8,"68646",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - SPO",53066,"12-Month",1,"53066",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations-Ops Support",29000,"12-Month",0.5,"14500",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Preservation",65000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Admin Coord/Project Coord","Library Publish - SPO",31134,"12-Month",0.5,"0",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",33240,"12-Month",1,"33240",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - Lib Sys",69360,"12-Month",1,"69360",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",37552,"12-Month",1,"37552",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Research - Asia",34297.5,"12-Month",0.8,"27438",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Tech Service",78353,"12-Month",1,"78353",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach-DMC Media",75380,"12-Month",1,"75380",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",33470,"12-Month",1,"33470",2013
"UM_ANN-ARBOR","Desktop Support Spec Ld Supr","Library Admin - DSS",88932,"12-Month",1,"88932",2013
"UM_ANN-ARBOR","Systems Programmer/Analyst Sr","Library Info Tech - Core Svcs",75480,"12-Month",1,"75480",2013
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Collect - Tech Service",40764,"12-Month",1,"40764",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Intern'l Stud",55661,"12-Month",1,"55661",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",51000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",73846,"12-Month",1,"73846",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Sci &Engineer",82135,"12-Month",1,"82135",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",31368,"12-Month",1,"31368",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Info Tech - DLPS",33066,"12-Month",1,"33066",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Info Tech - DLPS",44944,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Conservator Senior","Library Collect - Preservation",50431.25,"12-Month",0.8,"40345",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",77010,"12-Month",1,"77010",2013
"UM_ANN-ARBOR","IT Academic/Admin Div Sr Dir","Library Info Tech- LTIG",129167,"12-Month",1,"129167",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations-Ops Support",33097,"12-Month",1,"33097",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Publish - Copyright",99479,"12-Month",1,"99479",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations-Ops Support",38398,"12-Month",1,"38398",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Sci &Engineer",60588,"12-Month",1,"60588",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",41088,"12-Month",1,"41088",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations-Ops Support",56110,"12-Month",1,"56110",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Intern'l Stud",89000,"12-Month",1,"89000",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",28999.88,"12-Month",0.6,"17400",2013
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Info Tech - DLPS",40609,"12-Month",1,"4060.9",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Sci &Engineer",72930,"12-Month",1,"72930",2013
"UM_ANN-ARBOR","Research Area Specialist Sr","Library Learn&Teach-DMCUseLab",71000,"12-Month",1,"59164.3",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - General",70176,"12-Month",1,"70176",2013
"UM_ANN-ARBOR","Facilities Assistant","Library Operations-Facilities",34060,"12-Month",1,"34060",2013
"UM_ANN-ARBOR","HR Officer Lead","Library Admin - HR",97920,"12-Month",1,"97920",2013
"UM_ANN-ARBOR","Information Resources Manager","Library Operations - OAS",82301.43,"12-Month",0.7,"57611",2013
"UM_ANN-ARBOR","Instructional Learning Senior","Library Learn&Teach-Tech Inter",46818,"12-Month",1,"46818",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Dean - Health Sciences",57299,"12-Month",1,"57299",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach-User Info",77775,"12-Month",1,"77775",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",29000,"12-Month",1,"29000",2013
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Learn&Teach-DMC Opera",55540,"12-Month",1,"55540",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Dean - Health Sciences",66300,"12-Month",1,"66300",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",44498,"12-Month",1,"44498",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research - Area Prog",64750.08,"12-Month",1,"64750.08",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Research-Sci &Engineer",59568,"12-Month",1,"59568",2013
"UM_ANN-ARBOR","Program Manager","Library Learn&Teach-DMC 3D Lab",87475,"12-Month",1,"87475",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - CAS - ILL",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","LIBRARIAN","Library Research-Intern'l Stud",78540,"12-Month",1,"78540",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",29000,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",40178,"12-Month",1,"40178",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - SPO",52097,"12-Month",1,"0",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Operations - OAS",55000,"12-Month",1,"55000",2013
"UM_ANN-ARBOR","Program Manager","Library Learn&Teach-DMC Media",78659,"12-Month",1,"78659",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",42698,"12-Month",1,"42698",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",50829,"12-Month",1,"50829",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Tech Service",72740,"12-Month",1,"72740",2013
"UM_ANN-ARBOR","Audio/Visual Prod Assoc Supr","Library Learn&Teach-DMC Studio",68663,"12-Month",1,"68663",2013
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Collect - CAS - ILL",36057,"12-Month",1,"36057",2013
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Operations - OAS",35694,"12-Month",1,"35694",2013
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Info Tech - General",52020,"12-Month",1,"52020",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Spec Collec",33000,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","Facilities Coordinator","Library Operations-Facilities",40800,"12-Month",1,"40800",2013
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Collect - Tech Service",40000,"12-Month",1,"40000",2013
"UM_ANN-ARBOR","Public Information Specialist","Library Dean - Mktg & Commun",45445,"12-Month",1,"45445",2013
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research-Sci &Engineer",60574,"12-Month",0.88,"53850.29",2013
"UM_ANN-ARBOR","Programmer Analyst Supervisor","Library Publish - SPO",65753,"12-Month",1,"65753",2013
"UM_ANN-ARBOR","Administrative Assistant Sr","Library Dean - General",47940,"12-Month",1,"47940",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",32624,"12-Month",1,"32624",2013
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Web Sys",59387.5,"12-Month",0.8,"47510",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research-Intern'l Stud",40943,"12-Month",1,"40943",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",58217,"12-Month",1,"58217",2013
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Preservation",42181,"12-Month",1,"42181",2013
"UM_ANN-ARBOR","Desktop Support Manager","Library Admin - DSS",140909,"12-Month",1,"140909",2013
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",32999.98,"12-Month",1,"33000",2013
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Info Tech - General",56100,"12-Month",1,"0",2013
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - Tech Service",49664,"12-Month",1,"49664",2013
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations-Ops Support",37087,"12-Month",1,"37087",2013
